"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Application Number / Monograph ID","Labeler Name","Product NDC","Non Proprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through"
"Oxycodone Hydrochloride","71335-0981-0","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","15 TABLET in 1 BOTTLE (71335-0981-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-1","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/29/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-0981-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-2","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/08/2018","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-0981-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-3","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/30/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-0981-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-4","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","56 TABLET in 1 BOTTLE (71335-0981-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-5","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-0981-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-6","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-0981-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-7","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","50 TABLET in 1 BOTTLE (71335-0981-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-8","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-0981-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-0981-9","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-0981","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/29/2018","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-0981-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1023-1","20mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1023","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","12/07/2018","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1023-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1023-2","20mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1023","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1023-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1023-3","20mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1023","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-1023-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1023-4","20mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1023","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/25/2020","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1023-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1023-5","20mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1023","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","8 TABLET in 1 BOTTLE (71335-1023-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1023-6","20mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1023","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","6 TABLET in 1 BOTTLE (71335-1023-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-1","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/29/2019","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1080-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-2","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/29/2019","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1080-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-3","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/15/2019","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1080-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-4","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/07/2019","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1080-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-5","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1080-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-6","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","56 TABLET in 1 BOTTLE (71335-1080-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-7","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","84 TABLET in 1 BOTTLE (71335-1080-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-8","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","45 TABLET in 1 BOTTLE (71335-1080-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","71335-1080-9","15mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","71335-1080","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","18 TABLET in 1 BOTTLE (71335-1080-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","72162-1811-0","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","72162-1811","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","30 TABLET in 1 BOTTLE (72162-1811-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","72162-1811-1","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","72162-1811","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (72162-1811-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","72162-1811-2","5mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","72162-1811","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (72162-1811-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","72162-1812-0","30mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","72162-1812","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","60 TABLET in 1 BOTTLE (72162-1812-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","72162-1812-1","30mg/1","TABLET","ORAL","ANDA203638","Bryant Ranch Prepack","72162-1812","Oxycodone","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/30/2024","N/A","ANDA","90 TABLET in 1 BOTTLE (72162-1812-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"oxycodone hydrochloride","0054-0390-41","5mg/5mL","SOLUTION","ORAL","ANDA204037","Hikma Pharmceuticals USA Inc.","0054-0390","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/04/2014","N/A","ANDA","15 mL in 1 BOTTLE (0054-0390-41)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"oxycodone hydrochloride","0054-0390-63","5mg/5mL","SOLUTION","ORAL","ANDA204037","Hikma Pharmceuticals USA Inc.","0054-0390","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/04/2014","N/A","ANDA","500 mL in 1 BOTTLE (0054-0390-63)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","0093-5733-01","40mg/1","TABLET, FILM COATED, EXTENDED RELEASE","ORAL","NDA022272","Teva Pharmaceuticals USA, Inc.","0093-5733","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/14/2015","01/31/2025","NDA AUTHORIZED GENERIC","100 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0093-5733-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"Oxycodone Hydrochloride","0093-5734-01","80mg/1","TABLET, FILM COATED, EXTENDED RELEASE","ORAL","NDA022272","Teva Pharmaceuticals USA, Inc.","0093-5734","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/14/2015","01/31/2025","NDA AUTHORIZED GENERIC","100 TABLET, FILM COATED, EXTENDED RELEASE in 1 BOTTLE (0093-5734-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","N/A"
"OXYCODONE HYDROCHLORIDE","0121-0826-01","100mg/5mL","SOLUTION","ORAL","ANDA206822","PAI Holdings, LLC dba PAI Pharma","0121-0826","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/04/2018","N/A","ANDA","1 BOTTLE in 1 CARTON (0121-0826-01)  / 30 mL in 1 BOTTLE","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0121-0827-04","5mg/5mL","SOLUTION","ORAL","ANDA206914","PAI Holdings, LLC dba PAI Pharma","0121-0827","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/08/2019","N/A","ANDA","118 mL in 1 BOTTLE (0121-0827-04)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0121-0827-16","5mg/5mL","SOLUTION","ORAL","ANDA206914","PAI Holdings, LLC dba PAI Pharma","0121-0827","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/08/2019","N/A","ANDA","500 mL in 1 BOTTLE (0121-0827-16)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0121-4827-40","5mg/5mL","SOLUTION","ORAL","ANDA206914","PAI Holdings, LLC dba PAI Pharma","0121-4827","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/10/2019","N/A","ANDA","4 TRAY in 1 CASE (0121-4827-40)  / 10 CUP, UNIT-DOSE in 1 TRAY / 5 mL in 1 CUP, UNIT-DOSE (0121-4827-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0121-4827-50","5mg/5mL","SOLUTION","ORAL","ANDA206914","PAI Holdings, LLC dba PAI Pharma","0121-4827","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/10/2020","N/A","ANDA","5 TRAY in 1 CASE (0121-4827-50)  / 10 CUP, UNIT-DOSE in 1 TRAY / 5 mL in 1 CUP, UNIT-DOSE (0121-4827-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-0552-01","5mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-0552","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","100 TABLET in 1 BOTTLE (0406-0552-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-0552-23","5mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-0552","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","1 TABLET in 1 BLISTER PACK (0406-0552-23)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-0552-62","5mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-0552","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","100 TABLET in 1 BLISTER PACK (0406-0552-62)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8510-01","10mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8510","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/12/2021","N/A","ANDA","100 TABLET in 1 BOTTLE (0406-8510-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8510-23","10mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8510","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/12/2021","N/A","ANDA","1 TABLET in 1 BLISTER PACK (0406-8510-23)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8510-62","10mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8510","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/12/2021","N/A","ANDA","100 TABLET in 1 BLISTER PACK (0406-8510-62)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8515-01","15mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8515","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","100 TABLET in 1 BOTTLE (0406-8515-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8515-23","15mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8515","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","1 TABLET in 1 BLISTER PACK (0406-8515-23)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8515-62","15mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8515","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","100 TABLET in 1 BLISTER PACK (0406-8515-62)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8520-01","20mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8520","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/12/2021","N/A","ANDA","100 TABLET in 1 BOTTLE (0406-8520-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8520-23","20mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8520","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/12/2021","N/A","ANDA","1 TABLET in 1 BLISTER PACK (0406-8520-23)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8520-62","20mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8520","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/12/2021","N/A","ANDA","100 TABLET in 1 BLISTER PACK (0406-8520-62)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8530-01","30mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8530","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","100 TABLET in 1 BOTTLE (0406-8530-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8530-23","30mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8530","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","1 TABLET in 1 BLISTER PACK (0406-8530-23)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","0406-8530-62","30mg/1","TABLET","ORAL","ANDA076758","SpecGx LLC","0406-8530","oxycodone hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/30/2004","N/A","ANDA","100 TABLET in 1 BLISTER PACK (0406-8530-62)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","0406-8556-05","5mg/5mL","SOLUTION","ORAL","ANDA210758","SpecGx LLC","0406-8556","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/30/2018","N/A","ANDA","1 BOTTLE, PLASTIC in 1 CARTON (0406-8556-05)  / 500 mL in 1 BOTTLE, PLASTIC","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","0406-8557-30","100mg/5mL","SOLUTION","ORAL","ANDA210758","SpecGx LLC","0406-8557","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/30/2018","N/A","ANDA","1 BOTTLE, PLASTIC in 1 CARTON (0406-8557-30)  / 30 mL in 1 BOTTLE, PLASTIC","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","0904-6678-40","5mg/5mL","SOLUTION","ORAL","ANDA207511","MAJOR PHARMACEUTICALS","0904-6678","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/23/2016","N/A","ANDA","1 BOTTLE, PLASTIC in 1 CARTON (0904-6678-40)  / 500 mL in 1 BOTTLE, PLASTIC","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","0904-6828-92","5mg/5mL","SOLUTION","ORAL","ANDA207511","MAJOR PHARMACEUTICALS","0904-6828","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/23/2016","N/A","ANDA","5 TRAY in 1 CARTON (0904-6828-92)  / 10 CUP, UNIT-DOSE in 1 TRAY / 5 mL in 1 CUP, UNIT-DOSE (0904-6828-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone Hydrochloride","0904-6828-94","5mg/5mL","SOLUTION","ORAL","ANDA207511","MAJOR PHARMACEUTICALS","0904-6828","Oxycodone Hydrochloride","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/23/2016","N/A","ANDA","4 TRAY in 1 CARTON (0904-6828-94)  / 10 CUP, UNIT-DOSE in 1 TRAY / 5 mL in 1 CUP, UNIT-DOSE (0904-6828-05)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","10702-008-01","15mg/1","TABLET","ORAL","ANDA091393","KVK-TECH,INC","10702-008","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (10702-008-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","10702-008-50","15mg/1","TABLET","ORAL","ANDA091393","KVK-TECH,INC","10702-008","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2013","N/A","ANDA","500 TABLET in 1 BOTTLE (10702-008-50)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","10702-009-01","30mg/1","TABLET","ORAL","ANDA091393","KVK-TECH,INC","10702-009","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (10702-009-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","10702-009-50","30mg/1","TABLET","ORAL","ANDA091393","KVK-TECH,INC","10702-009","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2013","N/A","ANDA","500 TABLET in 1 BOTTLE (10702-009-50)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","10702-018-01","5mg/1","TABLET","ORAL","ANDA091393","KVK-TECH,INC","10702-018","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2013","N/A","ANDA","100 TABLET in 1 BOTTLE (10702-018-01)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE HYDROCHLORIDE","10702-018-50","5mg/1","TABLET","ORAL","ANDA091393","KVK-TECH,INC","10702-018","OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/18/2013","N/A","ANDA","500 TABLET in 1 BOTTLE (10702-018-50)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
